 8.25600000e-05  9.00018588e-01  8.25600000e-05  8.50190481e-01  8.25600000e-05  8.90009851e-01  8.25600000e-05  9.38101656e-01 
 8.45600000e-05  9.00019052e-01  8.45600000e-05  8.50195116e-01  8.45600000e-05  8.90009958e-01  8.45600000e-05  9.38101652e-01 
 8.65600000e-05  9.00019516e-01  8.65600000e-05  8.50199752e-01  8.65600000e-05  8.90010069e-01  8.65600000e-05  9.38101647e-01 
 8.85600000e-05  9.00019980e-01  8.85600000e-05  8.50204389e-01  8.85600000e-05  8.90010182e-01  8.85600000e-05  9.38101642e-01 
 9.05600000e-05  9.00020445e-01  9.05600000e-05  8.50209027e-01  9.05600000e-05  8.90010298e-01  9.05600000e-05  9.38101636e-01 
 9.25600000e-05  9.00020909e-01  9.25600000e-05  8.50213665e-01  9.25600000e-05  8.90010418e-01  9.25600000e-05  9.38101630e-01 
 9.45600000e-05  9.00021373e-01  9.45600000e-05  8.50218304e-01  9.45600000e-05  8.90010541e-01  9.45600000e-05  9.38101624e-01 
 9.65600000e-05  9.00021837e-01  9.65600000e-05  8.50222942e-01  9.65600000e-05  8.90010667e-01  9.65600000e-05  9.38101617e-01 
 9.85600000e-05  9.00022300e-01  9.85600000e-05  8.50227581e-01  9.85600000e-05  8.90010796e-01  9.85600000e-05  9.38101610e-01 
 1.00560000e-04  9.00022764e-01  1.00560000e-04  8.50232220e-01  1.00560000e-04  8.90010928e-01  1.00560000e-04  9.38101602e-01 
 1.02560000e-04  9.00023228e-01  1.02560000e-04  8.50236858e-01  1.02560000e-04  8.90011064e-01  1.02560000e-04  9.38101593e-01 
 1.04560000e-04  9.00023692e-01  1.04560000e-04  8.50241497e-01  1.04560000e-04  8.90011202e-01  1.04560000e-04  9.38101585e-01 
 1.06560000e-04  9.00024155e-01  1.06560000e-04  8.50246135e-01  1.06560000e-04  8.90011344e-01  1.06560000e-04  9.38101575e-01 
 1.08560000e-04  9.00024619e-01  1.08560000e-04  8.50250773e-01  1.08560000e-04  8.90011489e-01  1.08560000e-04  9.38101565e-01 
 1.10560000e-04  9.00025082e-01  1.10560000e-04  8.50255410e-01  1.10560000e-04  8.90011637e-01  1.10560000e-04  9.38101554e-01 
 1.12560000e-04  9.00025545e-01  1.12560000e-04  8.50260047e-01  1.12560000e-04  8.90011788e-01  1.12560000e-04  9.38101542e-01 
 1.14560000e-04  9.00026008e-01  1.14560000e-04  8.50264683e-01  1.14560000e-04  8.90011942e-01  1.14560000e-04  9.38101530e-01 
 1.16560000e-04  9.00026472e-01  1.16560000e-04  8.50269319e-01  1.16560000e-04  8.90012100e-01  1.16560000e-04  9.38101517e-01 
